"ISOcode","cancer_type","distribution_method","risk_calculation","LRI_lifetime_risk","LRI_lifetime_risk_percent","LRI_variance","LRI_std_error","LRI_std_error_percent","LRI_ci_lower","LRI_ci_upper","LRI_ci_lower_percent","LRI_ci_upper_percent","LRI_formatted","LRI_n_age_groups","LRI_note","LRM_lifetime_risk","LRM_lifetime_risk_percent","LRM_variance","LRM_std_error","LRM_std_error_percent","LRM_ci_lower","LRM_ci_upper","LRM_ci_lower_percent","LRM_ci_upper_percent","LRM_formatted","LRM_n_age_groups","LRM_note"
578,"colorectum","Poisson","both",0.127967226066636,12.796723,3.77059871681067e-06,0.00194180295519671,0.19418,0.124161292274451,0.131773159858822,12.416129,13.177316,"12.80(12.42-13.18)",18,"Success",0.0590009915833021,5.900099,1.97198360726413e-06,0.00140427333780291,0.140427,0.0562486158412084,0.0617533673253959,5.624862,6.175337,"5.90(5.62-6.18)",18,"Success"
208,"colorectum","Poisson","both",0.124105848014314,12.410585,2.8708546340909e-06,0.00169435965311114,0.169436,0.120784903094216,0.127426792934412,12.07849,12.742679,"12.41(12.08-12.74)",18,"Success",0.0428964326176954,4.289643,1.14448739986376e-06,0.00106980717882418,0.106981,0.0407996105472,0.0449932546881908,4.079961,4.499325,"4.29(4.08-4.50)",18,"Success"
702,"colorectum","Poisson","both",0.12095916519285,12.095917,6.91590465390314e-06,0.00262981076389598,0.262981,0.115804736095614,0.126113594290087,11.580474,12.611359,"12.10(11.58-12.61)",18,"Success",0.0805167312572687,8.051673,5.64171129335063e-06,0.00237522868232737,0.237523,0.0758612830399071,0.0851721794746304,7.586128,8.517218,"8.05(7.59-8.52)",18,"Success"
554,"colorectum","Poisson","both",0.107840955086134,10.784096,3.73336912796898e-06,0.00193219282887837,0.193219,0.104053857141532,0.111628053030735,10.405386,11.162805,"10.78(10.41-11.16)",18,"Success",0.0543107974869912,5.43108,2.1398523303947e-06,0.00146282341053003,0.146282,0.0514436636023523,0.05717793137163,5.144366,5.717793,"5.43(5.14-5.72)",18,"Success"
528,"colorectum","Poisson","both",0.103085957309344,10.308596,7.77842016704119e-07,0.000881953522984131,0.088195,0.101357328404295,0.104814586214393,10.135733,10.481459,"10.31(10.14-10.48)",18,"Success",0.0474140982315886,4.74141,4.28997906677393e-07,0.000654979317747815,0.065498,0.0461303387688028,0.0486978576943743,4.613034,4.869786,"4.74(4.61-4.87)",18,"Success"
392,"colorectum","Poisson","both",0.100594911926278,10.059491,8.08532933962948e-08,0.000284347135375574,0.028435,0.100037591540942,0.101152232311615,10.003759,10.115223,"10.06(10.00-10.12)",18,"Success",0.046729432621191,4.672943,3.98039892132219e-08,0.000199509371241608,0.019951,0.0463383942535575,0.0471204709888246,4.633839,4.712047,"4.67(4.63-4.71)",18,"Success"
191,"colorectum","Poisson","both",0.10008585300865,10.008585,2.97410275221103e-06,0.00172455871231194,0.172456,0.0967057179325184,0.103465988084781,9.670572,10.346599,"10.01(9.67-10.35)",18,"Success",0.0628450470148273,6.284505,2.11715537039547e-06,0.00145504480013348,0.145504,0.0599931592065657,0.0656969348230889,5.999316,6.569693,"6.28(6.00-6.57)",18,"Success"
620,"colorectum","Poisson","both",0.096755108577783,9.675511,1.05149367114982e-06,0.00102542365447156,0.102542,0.0947452782150188,0.0987649389405473,9.474528,9.876494,"9.68(9.47-9.88)",18,"Success",0.0507256372666591,5.072564,6.09295200771536e-07,0.000780573635713848,0.078057,0.04919571294066,0.0522555615926583,4.919571,5.225556,"5.07(4.92-5.23)",18,"Success"
348,"colorectum","Poisson","both",0.0941746254890455,9.417463,1.15391286637678e-06,0.00107420336360336,0.10742,0.0920691868963829,0.0962800640817081,9.206919,9.628006,"9.42(9.21-9.63)",18,"Success",0.0555993822017084,5.559938,7.73368334484469e-07,0.000879413631054505,0.087941,0.0538757314848416,0.0573230329185752,5.387573,5.732303,"5.56(5.39-5.73)",18,"Success"
372,"colorectum","Poisson","both",0.0912557797926802,9.125578,3.73171452097557e-06,0.0019317646132424,0.193176,0.0874695211507251,0.0950420384346354,8.746952,9.504204,"9.13(8.75-9.50)",18,"Success",0.0451313131331024,4.513131,2.09600449850578e-06,0.00144775843927976,0.144776,0.0422937065921141,0.0479689196740907,4.229371,4.796892,"4.51(4.23-4.80)",18,"Success"
703,"colorectum","Poisson","both",0.0901999442980576,9.019994,2.74828577624794e-06,0.00165779545669782,0.16578,0.0869506652029298,0.0934492233931853,8.695067,9.344922,"9.02(8.70-9.34)",18,"Success",0.0568042155521749,5.680422,2.03301655274396e-06,0.00142583889438602,0.142584,0.0540095713191783,0.0595988597851715,5.400957,5.959886,"5.68(5.40-5.96)",18,"Success"
924,"colorectum","Poisson","both",0.0886953461321856,8.869535,1.1995242060346e-07,0.000346341479761608,0.034634,0.0880165168318528,0.0893741754325183,8.801652,8.937418,"8.87(8.80-8.94)",18,"Success",0.0449484056753798,4.494841,6.80053397916921e-08,0.000260778334590303,0.026078,0.0444372801395828,0.0454595312111768,4.443728,4.545953,"4.49(4.44-4.55)",18,"Success"
724,"colorectum","Poisson","both",0.0886735973129373,8.86736,2.42477403205688e-07,0.000492419945986845,0.049242,0.0877084542188031,0.0896387404070715,8.770845,8.963874,"8.87(8.77-8.96)",18,"Success",0.0446694425818163,4.466944,1.37369119154501e-07,0.000370633402642694,0.037063,0.0439430011126366,0.045395884050996,4.3943,4.539588,"4.47(4.39-4.54)",18,"Success"
826,"colorectum","Poisson","both",0.0877344902713982,8.773449,1.92620290596218e-07,0.000438885281817719,0.043889,0.0868742751190355,0.0885947054237609,8.687428,8.859471,"8.77(8.69-8.86)",18,"Success",0.0470933821123837,4.709338,1.15544876816539e-07,0.000339918926828942,0.033992,0.046427141015799,0.0477596232089684,4.642714,4.775962,"4.71(4.64-4.78)",18,"Success"
380,"colorectum","Poisson","both",0.0868236922956772,8.682369,1.5783175480173e-07,0.000397280448552066,0.039728,0.0860450226165152,0.0876023619748392,8.604502,8.760236,"8.68(8.60-8.76)",18,"Success",0.0429880849202229,4.298808,8.39213124041943e-08,0.000289691754118398,0.028969,0.0424202890821508,0.0435558807582949,4.242029,4.355588,"4.30(4.24-4.36)",18,"Success"
250,"colorectum","Poisson","both",0.0858218316908301,8.582183,1.71417954844869e-07,0.00041402651466406,0.041403,0.0850103397220886,0.0866333236595717,8.501034,8.663332,"8.58(8.50-8.66)",18,"Success",0.0412858353621422,4.128584,9.15974292086666e-08,0.000302650671911804,0.030265,0.040692640045195,0.0418790306790893,4.069264,4.187903,"4.13(4.07-4.19)",18,"Success"
233,"colorectum","Poisson","both",0.0848136436004796,8.481364,7.85898418568934e-06,0.00280338798343885,0.280339,0.0793190031529395,0.0903082840480198,7.9319,9.030828,"8.48(7.93-9.03)",18,"Success",0.0487636852262164,4.876369,4.89028610613506e-06,0.00221139912863668,0.22114,0.0444293429340886,0.0530980275183443,4.442934,5.309803,"4.88(4.44-5.31)",18,"Success"
858,"colorectum","Poisson","both",0.0844353651751477,8.443537,4.12947226747574e-06,0.00203211029904278,0.203211,0.0804524289890239,0.0884183013612716,8.045243,8.84183,"8.44(8.05-8.84)",18,"Success",0.0517513886567581,5.175139,2.77328566386119e-06,0.00166531848721534,0.166532,0.048487364421816,0.0550154128917001,4.848736,5.501541,"5.18(4.85-5.50)",18,"Success"
752,"colorectum","Poisson","both",0.0839203549078119,8.392035,1.13498237169475e-06,0.00106535551422741,0.106536,0.0818322580999262,0.0860084517156977,8.183226,8.600845,"8.39(8.18-8.60)",18,"Success",0.0403220185507205,4.032202,6.06847139116994e-07,0.000779003940373214,0.0779,0.038795170827589,0.041848866273852,3.879517,4.184887,"4.03(3.88-4.18)",18,"Success"
925,"colorectum","Poisson","both",0.0838851727099938,8.388517,6.46850678788133e-08,0.00025433259303285,0.025433,0.0833866808276494,0.0843836645923382,8.338668,8.438366,"8.39(8.34-8.44)",18,"Success",0.0434596782392332,4.345968,3.69283921380394e-08,0.000192167614696232,0.019217,0.0430830297144286,0.0438363267640378,4.308303,4.383633,"4.35(4.31-4.38)",18,"Success"
36,"colorectum","Poisson","both",0.083775304450575,8.37753,5.45300265434603e-07,0.000738444490421997,0.073844,0.0823279532493479,0.0852226556518021,8.232795,8.522266,"8.38(8.23-8.52)",18,"Success",0.0366069323880203,3.660693,2.85641956531758e-07,0.000534454821787359,0.053445,0.0355594009373171,0.0376544638387235,3.55594,3.765446,"3.66(3.56-3.77)",18,"Success"
352,"colorectum","Poisson","both",0.0803586090951052,8.035861,3.96025176503552e-05,0.00629305312629372,0.629305,0.0680242249675695,0.0926929932226409,6.802422,9.269299,"8.04(6.80-9.27)",16,"Success",0.0398811465943079,3.988115,2.22702155123641e-05,0.00471913291954826,0.471913,0.0306316460719933,0.0491306471166225,3.063165,4.913065,"3.99(3.06-4.91)",15,"Success"
926,"colorectum","Poisson","both",0.0793611947225525,7.936119,4.92851110265972e-08,0.000222002502298053,0.0222,0.0789260698180483,0.0797963196270567,7.892607,7.979632,"7.94(7.89-7.98)",18,"Success",0.0368941311024517,3.689413,2.49127101399139e-08,0.00015783760686197,0.015784,0.0365847693930022,0.0372034928119012,3.658477,3.720349,"3.69(3.66-3.72)",18,"Success"
616,"colorectum","Poisson","both",0.0792445663226214,7.924457,3.07574609945355e-07,0.000554594094762426,0.055459,0.078157561896887,0.0803315707483557,7.815756,8.033157,"7.92(7.82-8.03)",18,"Success",0.0519561707340238,5.195617,2.27065280969645e-07,0.000476513673434085,0.047651,0.051022203934093,0.0528901375339546,5.10222,5.289014,"5.20(5.10-5.29)",18,"Success"
705,"colorectum","Poisson","both",0.0783723214286077,7.837232,4.92532897741906e-06,0.00221930822046399,0.221931,0.0740224773164983,0.0827221655407172,7.402248,8.272217,"7.84(7.40-8.27)",18,"Success",0.0452106480968159,4.521065,3.34653482906926e-06,0.00182935366429492,0.182935,0.0416251149147979,0.048796181278834,4.162511,4.879618,"4.52(4.16-4.88)",18,"Success"
470,"colorectum","Poisson","both",0.0774637425165906,7.746374,2.96440898940003e-05,0.00544463863759573,0.544464,0.066792250786903,0.0881352342462783,6.679225,8.813523,"7.75(6.68-8.81)",18,"Success",0.0403700794544502,4.037008,1.74376303020778e-05,0.00417583887405606,0.417584,0.0321854352613003,0.0485547236476001,3.218544,4.855472,"4.04(3.22-4.86)",18,"Success"
56,"colorectum","Poisson","both",0.0759990785703578,7.599908,8.75186384226203e-07,0.000935513967948209,0.093551,0.0741654711931793,0.0778326859475363,7.416547,7.783269,"7.60(7.42-7.78)",18,"Success",0.0367127691261308,3.671277,4.78461823138072e-07,0.000691709348742716,0.069171,0.035357018802595,0.0380685194496665,3.535702,3.806852,"3.67(3.54-3.81)",18,"Success"
442,"colorectum","Poisson","both",0.0755132864567202,7.551329,2.41382404425537e-05,0.00491306833277879,0.491307,0.0658836725244738,0.0851429003889666,6.588367,8.51429,"7.55(6.59-8.51)",18,"Success",0.0319586206057277,3.195862,1.07228273914561e-05,0.00327457285633655,0.327457,0.025540457807308,0.0383767834041473,2.554046,3.837678,"3.20(2.55-3.84)",18,"Success"
124,"colorectum","Poisson","both",0.0738719875065679,7.387199,3.15026243079568e-07,0.00056127198672263,0.056127,0.0727718944125915,0.0749720806005442,7.277189,7.497208,"7.39(7.28-7.50)",18,"Success",0.0507811679722935,5.078117,2.81674690228145e-07,0.000530730336638245,0.053073,0.0497409365124825,0.0518213994321045,4.974094,5.18214,"5.08(4.97-5.18)",18,"Success"
276,"colorectum","Poisson","both",0.0738703196934781,7.387032,1.00162980332412e-07,0.000316485355636579,0.031649,0.0732500083964304,0.0744906309905257,7.325001,7.449063,"7.39(7.33-7.45)",18,"Success",0.0334801157221045,3.348012,4.73220798774521e-08,0.000217536387479088,0.021754,0.0330537444026454,0.0339064870415635,3.305374,3.390649,"3.35(3.31-3.39)",18,"Success"
981,"colorectum","Poisson","both",0.0738138243531752,7.381382,6.99938364928133e-09,8.36623191722614e-05,0.008366,0.0736498462075976,0.0739778024987529,7.364985,7.39778,"7.38(7.36-7.40)",18,"Success",0.0379614098404897,3.796141,4.14124809572087e-09,6.43525298315527e-05,0.006435,0.0378352788820198,0.0380875407989595,3.783528,3.808754,"3.80(3.78-3.81)",18,"Success"
203,"colorectum","Poisson","both",0.0733455044723217,7.33455,9.27276594598204e-07,0.000962952020922229,0.096295,0.0714581185113142,0.0752328904333293,7.145812,7.523289,"7.33(7.15-7.52)",18,"Success",0.0391215852660921,3.912159,5.67517657118786e-07,0.000753337678016164,0.075334,0.0376450434171804,0.0405981271150038,3.764504,4.059813,"3.91(3.76-4.06)",18,"Success"
246,"colorectum","Poisson","both",0.0729891417402253,7.298914,1.5757517722262e-06,0.0012552895172932,0.125529,0.0705287742863306,0.07544950919412,7.052877,7.544951,"7.30(7.05-7.54)",18,"Success",0.0311217034467862,3.11217,7.16402909291378e-07,0.000846405877396523,0.084641,0.0294627479270891,0.0327806589664834,2.946275,3.278066,"3.11(2.95-3.28)",18,"Success"
300,"colorectum","Poisson","both",0.0708874161153662,7.088742,7.06385359422598e-07,0.000840467345839562,0.084047,0.0692401001175206,0.0725347321132117,6.92401,7.253473,"7.09(6.92-7.25)",18,"Success",0.0374293496339333,3.742935,3.97996048439572e-07,0.000630869279993544,0.063087,0.0361928458451459,0.0386658534227206,3.619285,3.866585,"3.74(3.62-3.87)",18,"Success"
756,"colorectum","Poisson","both",0.0705277550375549,7.052776,1.14035710918311e-06,0.00106787504380574,0.106788,0.0684347199516956,0.0726207901234141,6.843472,7.262079,"7.05(6.84-7.26)",18,"Success",0.0304438270708353,3.044383,5.54953893607734e-07,0.00074495227606051,0.074495,0.0289837206097567,0.0319039335319139,2.898372,3.190393,"3.04(2.90-3.19)",18,"Success"
688,"colorectum","Poisson","both",0.069491141573598,6.949114,1.10201582486094e-06,0.00104976941509121,0.104977,0.0674335935200192,0.0715486896271768,6.743359,7.154869,"6.95(6.74-7.15)",18,"Success",0.0427787440700571,4.277874,7.68098588733819e-07,0.000876412339446347,0.087641,0.0410609758847423,0.044496512255372,4.106098,4.449651,"4.28(4.11-4.45)",18,"Success"
112,"colorectum","Poisson","both",0.0686590567124074,6.865906,9.82346160974449e-07,0.00099113377551895,0.099113,0.0667164345123902,0.0706016789124245,6.671643,7.060168,"6.87(6.67-7.06)",18,"Success",0.0372946912345074,3.729469,5.95394565916239e-07,0.000771618147736456,0.077162,0.035782319664944,0.0388070628040709,3.578232,3.880706,"3.73(3.58-3.88)",18,"Success"
642,"colorectum","Poisson","both",0.0684069069863303,6.840691,4.1841198573323e-07,0.000646847729943632,0.064685,0.0671390854356408,0.0696747285370199,6.713909,6.967473,"6.84(6.71-6.97)",18,"Success",0.0420596831566557,4.205968,2.88277449029444e-07,0.000536914750243876,0.053691,0.0410073302461777,0.0431120360671337,4.100733,4.311204,"4.21(4.10-4.31)",18,"Success"
388,"colorectum","Poisson","both",0.0662107499012565,6.621075,1.02906228766145e-05,0.00320790007272896,0.32079,0.0599232657587077,0.0724982340438052,5.992327,7.249823,"6.62(5.99-7.25)",18,"Success",0.0471805744765592,4.718057,7.87131217515113e-06,0.00280558588803678,0.280559,0.0416816261360071,0.0526795228171112,4.168163,5.267952,"4.72(4.17-5.27)",18,"Success"
376,"colorectum","Poisson","both",0.0654306342571938,6.543063,1.82691651184051e-06,0.00135163475533907,0.135163,0.0627814301367292,0.0680798383776584,6.278143,6.807984,"6.54(6.28-6.81)",18,"Success",0.0384375439053567,3.843754,1.27246731079241e-06,0.00112803692793827,0.112804,0.0362265915265977,0.0406484962841157,3.622659,4.06485,"3.84(3.62-4.06)",18,"Success"
410,"colorectum","Poisson","both",0.0654109096463553,6.541091,2.12798323421235e-07,0.00046130068656055,0.04613,0.0645067603006967,0.066315058992014,6.450676,6.631506,"6.54(6.45-6.63)",18,"Success",0.0366909855109176,3.669099,1.56734222327593e-07,0.000395896731898096,0.03959,0.0359150279163973,0.0374669431054379,3.591503,3.746694,"3.67(3.59-3.75)",18,"Success"
923,"colorectum","Poisson","both",0.065292572765388,6.529257,3.16277384685738e-08,0.000177841891770679,0.017784,0.0649440026575175,0.0656411428732585,6.4944,6.564114,"6.53(6.49-6.56)",18,"Success",0.0391140173403755,3.911402,2.1940374772848e-08,0.000148122836770189,0.014812,0.0388236965803059,0.0394043381004451,3.88237,3.940434,"3.91(3.88-3.94)",18,"Success"
52,"colorectum","Poisson","both",0.064700724710281,6.470072,3.77375042769881e-05,0.00614308589204059,0.614309,0.0526602763618814,0.0767411730586805,5.266028,7.674117,"6.47(5.27-7.67)",18,"Success",0.0483328628722702,4.833286,2.99596390889029e-05,0.00547353990475112,0.547354,0.037604724658958,0.0590610010855824,3.760472,5.9061,"4.83(3.76-5.91)",18,"Success"
196,"colorectum","Poisson","both",0.0634700669876215,6.347007,9.35983661119998e-06,0.00305938500538915,0.305939,0.0574736723770588,0.0694664615981843,5.747367,6.946646,"6.35(5.75-6.95)",18,"Success",0.0453406219158422,4.534062,7.71437029295312e-06,0.00277747552517626,0.277748,0.0398967698864967,0.0507844739451877,3.989677,5.078447,"4.53(3.99-5.08)",18,"Success"
100,"colorectum","Poisson","both",0.063253309576212,6.325331,9.20461000888516e-07,0.00095940658789093,0.095941,0.0613728726639458,0.0651337464884782,6.137287,6.513375,"6.33(6.14-6.51)",18,"Success",0.0383226728369355,3.832267,6.29479978287405e-07,0.000793397742804581,0.07934,0.0367676132610385,0.0398777324128325,3.676761,3.987773,"3.83(3.68-3.99)",18,"Success"
96,"colorectum","Poisson","both",0.062759873284538,6.275987,4.98109370275701e-05,0.0070576863792301,0.705769,0.048926807981247,0.076592938587829,4.892681,7.659294,"6.28(4.89-7.66)",18,"Success",0.0481253711267155,4.812537,5.20116919726028e-05,0.00721191319780007,0.721191,0.0339900212590274,0.0622607209944037,3.399002,6.226072,"4.81(3.40-6.23)",18,"Success"
643,"colorectum","Poisson","both",0.0624481799574619,6.244818,6.50859624974761e-08,0.000255119506305332,0.025512,0.0619481457251035,0.0629482141898204,6.194815,6.294821,"6.24(6.19-6.29)",18,"Success",0.0364049062410622,3.640491,4.47247075835503e-08,0.000211482168476565,0.021148,0.0359904011908481,0.0368194112912762,3.59904,3.681941,"3.64(3.60-3.68)",18,"Success"
474,"colorectum","Poisson","both",0.0612251107425973,6.122511,2.32224910059713e-05,0.00481897198642733,0.481897,0.0517799256491998,0.0706702958359949,5.177993,7.06703,"6.12(5.18-7.07)",16,"Success",0.0351491157098274,3.514912,1.54501544026583e-05,0.00393066844221925,0.393067,0.0274450055630777,0.0428532258565771,2.744501,4.285323,"3.51(2.74-4.29)",16,"Success"
192,"colorectum","Poisson","both",0.0606152381736678,6.061524,1.03540884875908e-06,0.00101755041583161,0.101755,0.0586208393586379,0.0626096369886978,5.862084,6.260964,"6.06(5.86-6.26)",18,"Success",0.0430257751365959,4.302578,8.27741350308464e-07,0.000909802918388628,0.09098,0.0412425614165542,0.0448089888566376,4.124256,4.480899,"4.30(4.12-4.48)",18,"Success"
498,"colorectum","Poisson","both",0.0598838654377512,5.988387,2.71148695497131e-06,0.00164665933179007,0.164666,0.0566564131474426,0.0631113177280597,5.665641,6.311132,"5.99(5.67-6.31)",18,"Success",0.0406090551784597,4.060906,2.12152693952733e-06,0.00145654623665963,0.145655,0.0377542245546068,0.0434638858023126,3.775422,4.346389,"4.06(3.78-4.35)",18,"Success"
600,"colorectum","Poisson","both",0.0598724753578687,5.987248,4.19874850974769e-06,0.00204908479808613,0.204908,0.0558562691536198,0.0638886815621175,5.585627,6.388868,"5.99(5.59-6.39)",18,"Success",0.0313206363016906,3.132064,2.51301883170312e-06,0.00158525040031634,0.158525,0.0282135455170706,0.0344277270863107,2.821355,3.442773,"3.13(2.82-3.44)",18,"Success"
906,"colorectum","Poisson","both",0.0565307196261881,5.653072,6.821824968578e-09,8.25943398095656e-05,0.008259,0.0563688347201614,0.0566926045322149,5.636883,5.66926,"5.65(5.64-5.67)",18,"Success",0.0328461571918384,3.284616,4.86491168644231e-09,6.97489188908495e-05,0.006975,0.0327094493108124,0.0329828650728645,3.270945,3.298287,"3.28(3.27-3.30)",18,"Success"
428,"colorectum","Poisson","both",0.0564560986590306,5.64561,3.21332292506032e-06,0.00179257438480536,0.179257,0.0529426528648121,0.0599695444532491,5.294265,5.996954,"5.65(5.29-6.00)",18,"Success",0.0345524066199004,3.455241,2.1165299861393e-06,0.00145482988219905,0.145483,0.0317009400507902,0.0374038731890105,3.170094,3.740387,"3.46(3.17-3.74)",18,"Success"
152,"colorectum","Poisson","both",0.0564539488805435,5.645395,6.57062695730867e-07,0.000810594038795541,0.081059,0.0548651845645043,0.0580427131965828,5.486518,5.804271,"5.65(5.49-5.80)",18,"Success",0.0319723722063159,3.197237,4.13727642584449e-07,0.000643216637366019,0.064322,0.0307116675970785,0.0332330768155533,3.071167,3.323308,"3.20(3.07-3.32)",18,"Success"
905,"colorectum","Poisson","both",0.0560900858564993,5.609009,2.38810775597166e-08,0.000154535036673618,0.015454,0.055787197184619,0.0563929745283796,5.57872,5.639297,"5.61(5.58-5.64)",18,"Success",0.0262235219746237,2.622352,1.42708330836652e-08,0.000119460592178614,0.011946,0.0259893792139536,0.0264576647352938,2.598938,2.645766,"2.62(2.60-2.65)",18,"Success"
638,"colorectum","Poisson","both",0.0554036687349405,5.540367,1.54770910302434e-05,0.00393409341910476,0.393409,0.0476928456334952,0.0631144918363858,4.769285,6.311449,"5.54(4.77-6.31)",18,"Success",0.0401916850732089,4.019169,1.49640498324759e-05,0.00386833941536623,0.386834,0.0326097398190911,0.0477736303273267,3.260974,4.777363,"4.02(3.26-4.78)",18,"Success"
630,"colorectum","Poisson","both",0.0549458213788014,5.494582,2.11864478544607e-06,0.00145555652086962,0.145556,0.052092930597897,0.0577987121597059,5.209293,5.779871,"5.49(5.21-5.78)",18,"Success",0.0329901210304106,3.299012,1.44422532376854e-06,0.00120175926198575,0.120176,0.0306346728769186,0.0353455691839027,3.063467,3.534557,"3.30(3.06-3.53)",18,"Success"
780,"colorectum","Poisson","both",0.0545699034841152,5.45699,1.57248315912513e-05,0.00396545477735547,0.396545,0.0467976121204985,0.0623421948477319,4.679761,6.234219,"5.46(4.68-6.23)",18,"Success",0.0387413016176679,3.87413,1.24829169699569e-05,0.00353311717467124,0.353312,0.0318163919553123,0.0456662112800235,3.181639,4.566621,"3.87(3.18-4.57)",18,"Success"
51,"colorectum","Poisson","both",0.0543800276878903,5.438003,3.75845680122467e-06,0.00193867398012783,0.193867,0.0505802266868398,0.0581798286889409,5.058023,5.817983,"5.44(5.06-5.82)",18,"Success",0.0286732328051586,2.867323,2.20226579186449e-06,0.00148400329914205,0.1484,0.0257645863388402,0.031581879271477,2.576459,3.158188,"2.87(2.58-3.16)",18,"Success"
608,"colorectum","Poisson","both",0.0538615602098425,5.386156,3.5555401143599e-07,0.00059628349921492,0.059628,0.0526928445513813,0.0550302758683038,5.269284,5.503028,"5.39(5.27-5.50)",18,"Success",0.0391074966504961,3.91075,3.29278442340124e-07,0.000573827885641787,0.057383,0.0379827939946382,0.040232199306354,3.798279,4.02322,"3.91(3.80-4.02)",18,"Success"
840,"colorectum","Poisson","both",0.0538548842355619,5.385488,2.53037728626185e-08,0.000159071596655778,0.015907,0.0535431039061166,0.0541666645650072,5.35431,5.416666,"5.39(5.35-5.42)",18,"Success",0.0230832450828122,2.308325,1.35458315606561e-08,0.000116386560910855,0.011639,0.022855127423427,0.0233113627421975,2.285513,2.331136,"2.31(2.29-2.33)",18,"Success"
32,"colorectum","Poisson","both",0.0535608062007831,5.356081,2.32912060709964e-07,0.000482609635948106,0.048261,0.0526148913143248,0.0545067210872414,5.261489,5.450672,"5.36(5.26-5.45)",18,"Success",0.0341409570509432,3.414096,1.67560389224459e-07,0.000409341409125022,0.040934,0.0333386478890582,0.0349432662128283,3.333865,3.494327,"3.41(3.33-3.49)",18,"Success"
76,"colorectum","Poisson","both",0.0521176266243095,5.211763,7.37346046116353e-08,0.000271541165593056,0.027154,0.0515854059397471,0.0526498473088719,5.158541,5.264985,"5.21(5.16-5.26)",18,"Success",0.0284596686084394,2.845967,4.42222701993992e-08,0.000210290918014543,0.021029,0.0280474984091309,0.0288718388077479,2.80475,2.887184,"2.85(2.80-2.89)",18,"Success"
915,"colorectum","Poisson","both",0.0518065261858674,5.180653,3.47035555425617e-07,0.00058909723766592,0.05891,0.0506518956000422,0.0529611567716926,5.06519,5.296116,"5.18(5.07-5.30)",18,"Success",0.0351602165824659,3.516022,2.63309478000783e-07,0.000513136899862778,0.051314,0.0341544682587348,0.0361659649061969,3.415447,3.616596,"3.52(3.42-3.62)",18,"Success"
540,"colorectum","Poisson","both",0.0515533596336305,5.155336,4.15176454940514e-05,0.00644341877376067,0.644342,0.0389242588370596,0.0641824604302014,3.892426,6.418246,"5.16(3.89-6.42)",18,"Success",0.0223106290050333,2.231063,1.93697365541066e-05,0.00440110628752664,0.440111,0.0136844606814811,0.0309367973285856,1.368446,3.09368,"2.23(1.37-3.09)",18,"Success"
440,"colorectum","Poisson","both",0.0513498145398046,5.134981,1.96541276237068e-06,0.00140193179661875,0.140193,0.0486020282184318,0.0540976008611773,4.860203,5.40976,"5.13(4.86-5.41)",18,"Success",0.0348383602870708,3.483836,1.42932784383437e-06,0.00119554499866562,0.119554,0.0324950920896862,0.0371816284844554,3.249509,3.718163,"3.48(3.25-3.72)",18,"Success"
40,"colorectum","Poisson","both",0.0513150632064937,5.131506,6.83332486947906e-07,0.000826639272565674,0.082664,0.049694850232265,0.0529352761807225,4.969485,5.293528,"5.13(4.97-5.29)",18,"Success",0.029844158289312,2.984416,4.46713986266379e-07,0.000668366655561436,0.066837,0.0285341596444116,0.0311541569342124,2.853416,3.115416,"2.98(2.85-3.12)",18,"Success"
312,"colorectum","Poisson","both",0.0506510642820882,5.065106,1.7271457936631e-05,0.00415589436061975,0.415589,0.0425055113352735,0.0587966172289029,4.250551,5.879662,"5.07(4.25-5.88)",18,"Success",0.032408519502796,3.240852,1.36730898975465e-05,0.00369771414492069,0.369771,0.0251609997787514,0.0396560392268405,2.5161,3.965604,"3.24(2.52-3.97)",18,"Success"
