"ISOcode","AgeStart","AgeEnd","Ri"
578,10,14,1
578,15,19,3
578,20,24,5
578,25,29,13
578,30,34,30
578,35,39,48
578,40,44,73
578,45,49,132
578,50,54,233
578,55,59,367
578,60,64,546
578,65,69,755
578,70,74,922
578,75,79,991
578,80,84,702
578,85,999,796
586,0,4,0
586,5,9,0
586,10,14,51
586,15,19,158
586,20,24,325
586,25,29,362
586,30,34,466
586,35,39,563
586,40,44,708
586,45,49,818
586,50,54,923
586,55,59,1028
586,60,64,1052
586,65,69,931
586,70,74,780
586,75,79,637
586,80,84,406
586,85,999,239
591,0,4,0
591,5,9,0
591,10,14,0
591,15,19,0
591,20,24,7
591,25,29,5
591,30,34,3
591,35,39,8
591,40,44,20
591,45,49,40
591,50,54,64
591,55,59,91
591,60,64,113
591,65,69,117
591,70,74,108
591,75,79,92
591,80,84,70
591,85,999,82
598,0,4,0
598,5,9,0
598,10,14,0
598,15,19,0
598,20,24,4
598,25,29,0
598,30,34,0
598,35,39,11
598,40,44,23
598,45,49,40
598,50,54,60
598,55,59,90
598,60,64,109
598,65,69,106
598,70,74,82
598,75,79,59
598,80,84,38
598,85,999,24
600,0,4,0
600,5,9,0
600,10,14,2
600,15,19,3
600,20,24,9
600,25,29,5
600,30,34,12
600,35,39,28
600,40,44,54
600,45,49,83
600,50,54,106
600,55,59,144
600,60,64,191
600,65,69,219
600,70,74,203
600,75,79,171
600,80,84,137
600,85,999,127
604,0,4,0
604,5,9,0
604,10,14,0
604,15,19,3
604,20,24,30
604,25,29,33
604,30,34,15
604,35,39,50
604,40,44,108
604,45,49,198
604,50,54,326
604,55,59,447
604,60,64,540
604,65,69,645
604,70,74,691
604,75,79,657
604,80,84,588
604,85,999,612
608,0,4,0
608,5,9,0
608,10,14,22
608,15,19,48
608,20,24,229
608,25,29,194
608,30,34,184
608,35,39,392
608,40,44,713
608,45,49,1155
608,50,54,1782
608,55,59,2552
608,60,64,3107
608,65,69,3316
608,70,74,2899
608,75,79,2014
608,80,84,1251
608,85,999,878
616,0,4,0
616,5,9,0
616,10,14,0
616,15,19,2
616,20,24,20
616,25,29,32
616,30,34,68
616,35,39,85
616,40,44,252
616,45,49,611
616,50,54,1061
616,55,59,1912
616,60,64,3573
616,65,69,5133
616,70,74,5084
616,75,79,3380
616,80,84,2763
616,85,999,2912
620,0,4,0
620,5,9,0
620,10,14,2
620,15,19,3
620,20,24,4
620,25,29,9
620,30,34,22
620,35,39,39
620,40,44,121
620,45,49,273
620,50,54,447
620,55,59,721
620,60,64,1055
620,65,69,1444
620,70,74,1787
620,75,79,1691
620,80,84,1423
620,85,999,1534
624,0,4,0
624,5,9,0
624,10,14,0
624,15,19,0
624,20,24,0
624,25,29,1
624,30,34,2
624,35,39,4
624,40,44,4
624,45,49,4
624,50,54,5
624,55,59,5
624,60,64,6
624,65,69,6
624,70,74,4
624,75,79,3
624,80,84,0
624,85,999,0
626,0,4,0
626,5,9,0
626,10,14,0
626,15,19,0
626,20,24,0
626,25,29,2
626,30,34,1
626,35,39,2
626,40,44,4
626,45,49,5
626,50,54,10
626,55,59,11
626,60,64,12
626,65,69,8
626,70,74,8
626,75,79,8
626,80,84,5
626,85,999,4
630,0,4,0
630,5,9,0
630,10,14,0
630,15,19,1
630,20,24,1
630,25,29,1
630,30,34,6
630,35,39,18
630,40,44,40
630,45,49,71
630,50,54,115
630,55,59,169
630,60,64,226
630,65,69,251
630,70,74,276
630,75,79,263
630,80,84,191
630,85,999,214
634,0,4,0
634,5,9,0
634,10,14,0
634,15,19,0
634,20,24,0
634,25,29,4
634,30,34,5
634,35,39,13
634,40,44,11
634,45,49,25
634,50,54,29
634,55,59,27
634,60,64,32
634,65,69,19
634,70,74,9
634,75,79,4
634,80,84,2
634,85,999,2
638,0,4,0
638,5,9,0
638,10,14,0
638,15,19,0
638,20,24,0
638,25,29,0
638,30,34,0
638,35,39,2
638,40,44,6
638,45,49,13
638,50,54,24
638,55,59,38
638,60,64,47
638,65,69,53
638,70,74,49
638,75,79,38
638,80,84,29
638,85,999,29
642,0,4,0
642,5,9,0
642,10,14,4
642,15,19,3
642,20,24,7
642,25,29,21
642,30,34,22
642,35,39,54
642,40,44,169
642,45,49,426
642,50,54,921
642,55,59,1100
642,60,64,1780
642,65,69,2508
642,70,74,2407
642,75,79,1675
642,80,84,1338
642,85,999,1106
643,0,4,0
643,5,9,0
643,10,14,17
643,15,19,27
643,20,24,68
643,25,29,95
643,30,34,121
643,35,39,495
643,40,44,1359
643,45,49,2563
643,50,54,4153
643,55,59,7607
643,60,64,14047
643,65,69,16847
643,70,74,15789
643,75,79,7404
643,80,84,8017
643,85,999,5084
646,0,4,0
646,5,9,0
646,10,14,0
646,15,19,2
646,20,24,7
646,25,29,11
646,30,34,17
646,35,39,23
646,40,44,27
646,45,49,34
646,50,54,36
646,55,59,52
646,60,64,52
646,65,69,42
646,70,74,25
646,75,79,13
646,80,84,7
646,85,999,5
662,0,4,0
662,5,9,0
662,10,14,0
662,15,19,0
662,20,24,0
662,25,29,0
662,30,34,0
662,35,39,0
662,40,44,1
662,45,49,1
662,50,54,6
662,55,59,3
662,60,64,6
662,65,69,3
662,70,74,4
662,75,79,5
662,80,84,3
662,85,999,2
678,0,4,0
678,5,9,0
678,10,14,0
678,15,19,0
678,20,24,0
678,25,29,0
678,30,34,0
678,35,39,0
678,40,44,0
678,45,49,1
678,50,54,1
678,55,59,2
678,60,64,3
678,65,69,1
678,70,74,0
678,75,79,0
678,80,84,0
678,85,999,0
682,0,4,0
682,5,9,0
682,10,14,2
682,15,19,4
682,20,24,13
682,25,29,46
682,30,34,88
682,35,39,192
682,40,44,366
682,45,49,545
682,50,54,584
682,55,59,558
682,60,64,477
682,65,69,362
682,70,74,214
682,75,79,138
682,80,84,94
682,85,999,67
686,0,4,0
686,5,9,0
686,10,14,1
686,15,19,1
686,20,24,12
686,25,29,24
686,30,34,32
686,35,39,41
686,40,44,48
686,45,49,56
686,50,54,62
686,55,59,65
686,60,64,66
686,65,69,65
686,70,74,55
686,75,79,42
686,80,84,26
686,85,999,13
688,0,4,0
688,5,9,0
688,10,14,0
688,15,19,1
688,20,24,4
688,25,29,6
688,30,34,9
688,35,39,20
688,40,44,79
688,45,49,204
688,50,54,358
688,55,59,576
688,60,64,783
688,65,69,944
688,70,74,973
688,75,79,695
688,80,84,493
688,85,999,344
694,0,4,0
694,5,9,0
694,10,14,0
694,15,19,0
694,20,24,0
694,25,29,2
694,30,34,3
694,35,39,0
694,40,44,0
694,45,49,0
694,50,54,3
694,55,59,1
694,60,64,1
694,65,69,0
694,70,74,0
694,75,79,1
694,80,84,0
694,85,999,1
702,0,4,0
702,5,9,0
702,10,14,3
702,15,19,0
702,20,24,6
702,25,29,4
702,30,34,9
702,35,39,30
702,40,44,70
702,45,49,151
702,50,54,253
702,55,59,422
702,60,64,630
702,65,69,769
702,70,74,637
702,75,79,383
702,80,84,292
702,85,999,348
703,0,4,0
703,5,9,0
703,10,14,1
703,15,19,1
703,20,24,3
703,25,29,3
703,30,34,5
703,35,39,16
703,40,44,31
703,45,49,95
703,50,54,182
703,55,59,334
703,60,64,553
703,65,69,796
703,70,74,819
703,75,79,596
703,80,84,427
703,85,999,357
704,0,4,0
704,5,9,0
704,10,14,18
704,15,19,22
704,20,24,37
704,25,29,251
704,30,34,156
704,35,39,244
704,40,44,567
704,45,49,925
704,50,54,1590
704,55,59,2432
704,60,64,3059
704,65,69,2862
704,70,74,1829
704,75,79,1098
704,80,84,798
704,85,999,947
705,0,4,0
705,5,9,0
705,10,14,0
705,15,19,1
705,20,24,0
705,25,29,2
705,30,34,4
705,35,39,9
705,40,44,23
705,45,49,43
705,50,54,75
705,55,59,128
705,60,64,184
705,65,69,254
705,70,74,270
705,75,79,214
705,80,84,191
705,85,999,182
706,0,4,0
706,5,9,0
706,10,14,2
706,15,19,2
706,20,24,18
706,25,29,28
706,30,34,24
706,35,39,34
706,40,44,46
706,45,49,65
706,50,54,88
706,55,59,100
706,60,64,107
706,65,69,93
706,70,74,68
706,75,79,45
706,80,84,22
706,85,999,13
710,0,4,0
710,5,9,0
710,10,14,12
710,15,19,12
710,20,24,29
710,25,29,104
710,30,34,196
710,35,39,310
710,40,44,396
710,45,49,530
710,50,54,671
710,55,59,848
710,60,64,907
710,65,69,968
710,70,74,964
710,75,79,739
710,80,84,444
710,85,999,208
716,0,4,0
716,5,9,0
716,10,14,2
716,15,19,3
716,20,24,6
716,25,29,21
716,30,34,25
716,35,39,28
716,40,44,47
716,45,49,59
716,50,54,72
716,55,59,91
716,60,64,101
716,65,69,105
716,70,74,86
716,75,79,65
716,80,84,42
716,85,999,20
724,0,4,0
724,5,9,0
724,10,14,9
724,15,19,15
724,20,24,16
724,25,29,29
724,30,34,40
724,35,39,130
724,40,44,328
724,45,49,1054
724,50,54,2039
724,55,59,3272
724,60,64,4549
724,65,69,5484
724,70,74,6378
724,75,79,6150
724,80,84,4420
724,85,999,5508
728,0,4,0
728,5,9,0
728,10,14,4
728,15,19,4
728,20,24,10
728,25,29,13
728,30,34,13
728,35,39,21
728,40,44,27
728,45,49,34
728,50,54,44
728,55,59,50
728,60,64,48
728,65,69,41
728,70,74,33
728,75,79,25
728,80,84,14
728,85,999,7
729,0,4,0
729,5,9,0
729,10,14,52
729,15,19,73
729,20,24,100
729,25,29,86
729,30,34,100
729,35,39,104
729,40,44,102
729,45,49,111
729,50,54,134
729,55,59,111
729,60,64,123
729,65,69,151
729,70,74,161
729,75,79,137
729,80,84,93
729,85,999,66
740,0,4,0
740,5,9,0
740,10,14,0
740,15,19,0
740,20,24,0
740,25,29,0
740,30,34,2
740,35,39,2
740,40,44,2
740,45,49,6
740,50,54,8
740,55,59,12
740,60,64,16
740,65,69,18
740,70,74,23
740,75,79,16
740,80,84,11
740,85,999,9
748,0,4,0
748,5,9,0
748,10,14,0
748,15,19,0
748,20,24,0
748,25,29,1
748,30,34,2
748,35,39,3
748,40,44,5
748,45,49,5
748,50,54,5
748,55,59,3
748,60,64,4
748,65,69,3
748,70,74,3
748,75,79,2
748,80,84,1
748,85,999,0
752,0,4,0
752,5,9,0
752,10,14,1
752,15,19,5
752,20,24,4
752,25,29,11
752,30,34,23
752,35,39,50
752,40,44,99
752,45,49,180
752,50,54,310
752,55,59,523
752,60,64,709
752,65,69,994
752,70,74,1295
752,75,79,1451
752,80,84,1024
752,85,999,1020
756,0,4,0
756,5,9,0
756,10,14,5
756,15,19,3
756,20,24,7
756,25,29,16
756,30,34,23
756,35,39,40
756,40,44,74
756,45,49,145
756,50,54,286
756,55,59,472
756,60,64,622
756,65,69,704
756,70,74,795
756,75,79,842
756,80,84,665
756,85,999,724
760,0,4,0
760,5,9,0
760,10,14,3
760,15,19,6
760,20,24,29
760,25,29,21
760,30,34,25
760,35,39,50
760,40,44,41
760,45,49,65
760,50,54,121
760,55,59,165
760,60,64,176
760,65,69,241
760,70,74,182
760,75,79,188
760,80,84,160
760,85,999,153
762,0,4,0
762,5,9,0
762,10,14,4
762,15,19,8
762,20,24,8
762,25,29,9
762,30,34,17
762,35,39,20
762,40,44,22
762,45,49,23
762,50,54,29
762,55,59,43
762,60,64,51
762,65,69,44
762,70,74,32
762,75,79,22
762,80,84,18
762,85,999,15
764,0,4,0
764,5,9,0
764,10,14,10
764,15,19,17
764,20,24,41
764,25,29,120
764,30,34,99
764,35,39,213
764,40,44,504
764,45,49,980
764,50,54,1663
764,55,59,2380
764,60,64,2992
764,65,69,3199
764,70,74,2798
764,75,79,2167
764,80,84,1567
764,85,999,1423
768,0,4,0
768,5,9,0
768,10,14,0
768,15,19,5
768,20,24,4
768,25,29,15
768,30,34,13
768,35,39,14
768,40,44,25
768,45,49,32
768,50,54,41
768,55,59,44
768,60,64,44
768,65,69,39
768,70,74,36
768,75,79,23
768,80,84,13
768,85,999,6
780,0,4,0
780,5,9,0
780,10,14,0
780,15,19,0
780,20,24,1
780,25,29,1
780,30,34,3
780,35,39,8
780,40,44,15
780,45,49,22
780,50,54,28
780,55,59,40
780,60,64,53
780,65,69,58
780,70,74,58
780,75,79,55
780,80,84,41
780,85,999,35
784,0,4,0
784,5,9,0
784,10,14,0
784,15,19,1
784,20,24,0
784,25,29,9
784,30,34,10
784,35,39,14
784,40,44,26
784,45,49,25
784,50,54,63
784,55,59,107
784,60,64,131
784,65,69,78
784,70,74,37
784,75,79,29
784,80,84,13
784,85,999,7
788,0,4,0
788,5,9,0
788,10,14,2
788,15,19,1
788,20,24,6
788,25,29,11
788,30,34,32
788,35,39,64
788,40,44,99
788,45,49,131
788,50,54,178
788,55,59,234
788,60,64,258
788,65,69,265
788,70,74,211
788,75,79,145
788,80,84,111
788,85,999,91
792,0,4,0
792,5,9,0
792,10,14,68
792,15,19,35
792,20,24,97
792,25,29,114
792,30,34,148
792,35,39,374
792,40,44,732
792,45,49,1196
792,50,54,1797
792,55,59,2481
792,60,64,2987
792,65,69,3183
792,70,74,2937
792,75,79,2371
792,80,84,1734
792,85,999,1464
795,0,4,0
795,5,9,0
795,10,14,1
795,15,19,2
795,20,24,3
795,25,29,4
795,30,34,9
795,35,39,13
795,40,44,20
795,45,49,25
795,50,54,34
795,55,59,45
795,60,64,50
795,65,69,47
795,70,74,30
795,75,79,16
795,80,84,13
795,85,999,11
800,0,4,0
800,5,9,0
800,10,14,8
800,15,19,0
800,20,24,40
800,25,29,43
800,30,34,26
800,35,39,71
800,40,44,77
800,45,49,108
800,50,54,151
800,55,59,203
800,60,64,213
800,65,69,189
800,70,74,136
800,75,79,79
800,80,84,36
800,85,999,14
804,0,4,0
804,5,9,0
804,10,14,2
804,15,19,4
804,20,24,8
804,25,29,24
804,30,34,38
804,35,39,92
804,40,44,328
804,45,49,684
804,50,54,1245
804,55,59,2234
804,60,64,3719
804,65,69,4136
804,70,74,3878
804,75,79,1943
804,80,84,1779
804,85,999,773
807,0,4,0
807,5,9,0
807,10,14,0
807,15,19,0
807,20,24,0
807,25,29,1
807,30,34,2
807,35,39,6
807,40,44,17
807,45,49,37
807,50,54,66
807,55,59,104
807,60,64,143
807,65,69,165
807,70,74,150
807,75,79,104
807,80,84,66
807,85,999,39
818,0,4,0
818,5,9,0
818,10,14,7
818,15,19,63
818,20,24,125
818,25,29,185
818,30,34,292
818,35,39,431
818,40,44,559
818,45,49,636
818,50,54,691
818,55,59,710
818,60,64,670
818,65,69,554
818,70,74,459
818,75,79,301
818,80,84,152
818,85,999,105
826,0,4,0
826,5,9,0
826,10,14,28
826,15,19,29
826,20,24,43
826,25,29,84
826,30,34,156
826,35,39,304
826,40,44,624
826,45,49,1093
826,50,54,2197
826,55,59,3700
826,60,64,5055
826,65,69,6116
826,70,74,7752
826,75,79,8199
826,80,84,6394
826,85,999,7655
834,0,4,0
834,5,9,0
834,10,14,0
834,15,19,12
834,20,24,63
834,25,29,53
834,30,34,93
834,35,39,135
834,40,44,187
834,45,49,212
834,50,54,231
834,55,59,243
834,60,64,223
834,65,69,221
834,70,74,216
834,75,79,167
834,80,84,90
834,85,999,39
840,0,4,0
840,5,9,0
840,10,14,110
840,15,19,227
840,20,24,373
840,25,29,670
840,30,34,1695
840,35,39,3365
840,40,44,5890
840,45,49,8812
840,50,54,13586
840,55,59,17925
840,60,64,22106
840,65,69,22784
840,70,74,20695
840,75,79,17022
840,80,84,11832
840,85,999,13094
854,0,4,0
854,5,9,0
854,10,14,0
854,15,19,11
854,20,24,19
854,25,29,50
854,30,34,10
854,35,39,80
854,40,44,25
854,45,49,51
854,50,54,99
854,55,59,63
854,60,64,37
854,65,69,0
854,70,74,0
854,75,79,15
854,80,84,0
854,85,999,0
858,0,4,0
858,5,9,0
858,10,14,3
858,15,19,2
858,20,24,4
858,25,29,2
858,30,34,7
858,35,39,15
858,40,44,32
858,45,49,63
858,50,54,100
858,55,59,156
858,60,64,229
858,65,69,276
858,70,74,302
858,75,79,294
858,80,84,252
858,85,999,355
860,0,4,0
860,5,9,0
860,10,14,2
860,15,19,5
860,20,24,14
860,25,29,32
860,30,34,66
860,35,39,79
860,40,44,127
860,45,49,204
860,50,54,285
860,55,59,408
860,60,64,526
860,65,69,497
860,70,74,283
860,75,79,133
860,80,84,81
860,85,999,37
862,0,4,0
862,5,9,0
862,10,14,3
862,15,19,12
862,20,24,42
862,25,29,49
862,30,34,22
862,35,39,47
862,40,44,135
862,45,49,286
862,50,54,519
862,55,59,816
862,60,64,1047
862,65,69,1036
862,70,74,841
862,75,79,645
862,80,84,445
862,85,999,439
882,0,4,0
882,5,9,0
882,10,14,0
882,15,19,0
882,20,24,0
882,25,29,0
882,30,34,0
882,35,39,0
882,40,44,0
882,45,49,3
882,50,54,5
882,55,59,6
882,60,64,8
882,65,69,8
882,70,74,6
882,75,79,3
882,80,84,3
882,85,999,0
887,0,4,0
887,5,9,0
887,10,14,0
887,15,19,0
887,20,24,15
887,25,29,61
887,30,34,69
887,35,39,112
887,40,44,139
887,45,49,175
887,50,54,188
887,55,59,202
887,60,64,190
887,65,69,149
887,70,74,116
887,75,79,83
887,80,84,46
887,85,999,27
894,0,4,0
894,5,9,0
894,10,14,1
894,15,19,1
894,20,24,10
894,25,29,20
894,30,34,21
894,35,39,28
894,40,44,40
894,45,49,58
894,50,54,60
894,55,59,52
894,60,64,49
894,65,69,53
894,70,74,28
894,75,79,19
894,80,84,11
894,85,999,4
900,0,4,0
900,5,9,0
900,10,14,1094
900,15,19,2131
900,20,24,5362
900,25,29,9719
900,30,34,15857
900,35,39,26439
900,40,44,46562
900,45,49,80714
900,50,54,141052
900,55,59,190062
900,60,64,236111
900,65,69,294200
900,70,74,287025
900,75,79,230799
900,80,84,182333
900,85,999,176368
